run_id,timestamp,git_sha,dataset,dataset_version,cutoff,as_of,model,feature_set,n_features,validation,train_groups,test_groups,mae,rmse,r2,relative_mae,mae_fold_std,interval_coverage,interval_lower,interval_upper,train_seconds,seed,params
20260924T224514804811-may-ridge-Management_only-site,2026-09-24T22:45:14+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,ridge,Management only,3,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,69.224,74.904,-7.0325,0.8971,15.817,0.902,-120.22,107.86,0.03,42,"{""alpha"": 1.0}"
20260924T224515287795-may-random_forest-Management_only-site,2026-09-24T22:45:15+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,random_forest,Management only,3,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,80.325,88.012,-8.9526,0.9794,11.305,0.902,-124.12,143.16,0.48,42,"{""n_estimators"": 300, ""min_samples_leaf"": 5, ""max_features"": 0.5}"
20260924T224517445555-may-hist_gradient_boosting-Management_only-site,2026-09-24T22:45:17+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,hist_gradient_boosting,Management only,3,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,83.219,90.718,-9.7386,1.0286,13.71,0.9014,-139.43,145.01,2.16,42,"{""learning_rate"": 0.05, ""max_iter"": 300}"
20260924T224517992849-may-catboost-Management_only-site,2026-09-24T22:45:17+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,catboost,Management only,3,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,81.439,88.76,-9.183,0.9981,12.816,0.9014,-129.09,143.51,0.55,42,"{""iterations"": 500, ""learning_rate"": 0.05, ""depth"": 6}"
20260924T224518018001-may-ridge-Crop_plus_timing-site,2026-09-24T22:45:18+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,ridge,Crop + timing,5,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,600.4,604.793,-2008.5363,4.3686,905.239,0.9014,-115.75,2169.91,0.02,42,"{""alpha"": 1.0}"
20260924T224518478564-may-random_forest-Crop_plus_timing-site,2026-09-24T22:45:18+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,random_forest,Crop + timing,5,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,73.909,79.9,-7.2281,0.9002,27.067,0.9014,-114.11,145.63,0.46,42,"{""n_estimators"": 300, ""min_samples_leaf"": 5, ""max_features"": 0.5}"
20260924T224520963174-may-hist_gradient_boosting-Crop_plus_timing-site,2026-09-24T22:45:20+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,hist_gradient_boosting,Crop + timing,5,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,71.244,77.481,-6.9057,0.8752,29.334,0.902,-113.33,145.06,2.48,42,"{""learning_rate"": 0.05, ""max_iter"": 300}"
20260924T224521480996-may-catboost-Crop_plus_timing-site,2026-09-24T22:45:21+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,catboost,Crop + timing,5,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,73.808,79.484,-7.3112,0.9167,28.577,0.902,-117.43,144.55,0.52,42,"{""iterations"": 500, ""learning_rate"": 0.05, ""depth"": 6}"
20260924T224522292586-may-ridge-Crop_plus_weather-site,2026-09-24T22:45:22+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,ridge,Crop + weather,28,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,433.731,438.103,-858.1111,3.8732,562.806,0.9087,0.0,1403.27,0.02,42,"{""alpha"": 1.0}"
20260924T224522791232-may-random_forest-Crop_plus_weather-site,2026-09-24T22:45:22+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,random_forest,Crop + weather,28,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,67.699,73.244,-7.0089,0.8641,17.811,0.902,-116.54,101.57,0.5,42,"{""n_estimators"": 300, ""min_samples_leaf"": 5, ""max_features"": 0.5}"
20260924T224526238682-may-hist_gradient_boosting-Crop_plus_weather-site,2026-09-24T22:45:26+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,hist_gradient_boosting,Crop + weather,28,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,90.04,95.274,-10.4903,0.9759,6.379,0.902,-105.37,143.58,3.45,42,"{""learning_rate"": 0.05, ""max_iter"": 300}"
20260924T224527013748-may-catboost-Crop_plus_weather-site,2026-09-24T22:45:27+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,catboost,Crop + weather,28,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,57.771,63.674,-5.2772,0.7935,19.842,0.9014,-114.27,89.71,0.77,42,"{""iterations"": 500, ""learning_rate"": 0.05, ""depth"": 6}"
20260924T224527252846-may-ridge-Crop_plus_soil-site,2026-09-24T22:45:27+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,ridge,Crop + soil,9,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,126.599,136.652,-53.5281,2.3372,120.838,0.902,-419.14,105.6,0.02,42,"{""alpha"": 1.0}"
20260924T224527718550-may-random_forest-Crop_plus_soil-site,2026-09-24T22:45:27+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,random_forest,Crop + soil,9,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,56.464,62.849,-5.4883,0.8384,27.963,0.902,-130.38,92.15,0.47,42,"{""n_estimators"": 300, ""min_samples_leaf"": 5, ""max_features"": 0.5}"
20260924T224530103087-may-hist_gradient_boosting-Crop_plus_soil-site,2026-09-24T22:45:30+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,hist_gradient_boosting,Crop + soil,9,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,56.607,63.837,-5.7924,0.8382,28.792,0.9014,-133.39,111.02,2.38,42,"{""learning_rate"": 0.05, ""max_iter"": 300}"
20260924T224530704130-may-catboost-Crop_plus_soil-site,2026-09-24T22:45:30+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,catboost,Crop + soil,9,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,56.317,62.846,-5.3907,0.8296,26.402,0.902,-128.59,91.12,0.6,42,"{""iterations"": 500, ""learning_rate"": 0.05, ""depth"": 6}"
20260924T224530905876-may-ridge-Crop_plus_weather_plus_soil-site,2026-09-24T22:45:30+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,ridge,Crop + weather + soil,36,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,365.444,370.844,-673.0497,2.6077,512.906,0.9142,0.0,1255.51,0.03,42,"{""alpha"": 1.0}"
20260924T224531415296-may-random_forest-Crop_plus_weather_plus_soil-site,2026-09-24T22:45:31+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,random_forest,Crop + weather + soil,36,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,65.723,71.387,-6.624,0.8618,18.159,0.902,-119.08,99.33,0.51,42,"{""n_estimators"": 300, ""min_samples_leaf"": 5, ""max_features"": 0.5}"
20260924T224534569485-may-hist_gradient_boosting-Crop_plus_weather_plus_soil-site,2026-09-24T22:45:34+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,hist_gradient_boosting,Crop + weather + soil,36,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,90.341,95.318,-10.6946,0.9935,5.974,0.9014,-106.89,140.36,3.15,42,"{""learning_rate"": 0.05, ""max_iter"": 300}"
20260924T224535414864-may-catboost-Crop_plus_weather_plus_soil-site,2026-09-24T22:45:35+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,catboost,Crop + weather + soil,36,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,61.704,67.262,-6.1536,0.8471,22.161,0.902,-120.02,92.35,0.84,42,"{""iterations"": 500, ""learning_rate"": 0.05, ""depth"": 6}"
"20260924T224535674880-may-ridge-All_(plus_timing,_county_history)-site",2026-09-24T22:45:35+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,ridge,"All (+ timing, county history)",40,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,350.699,355.97,-621.0056,2.4771,493.063,0.9014,-57.79,1206.14,0.03,42,"{""alpha"": 1.0}"
"20260924T224536217370-may-random_forest-All_(plus_timing,_county_history)-site",2026-09-24T22:45:36+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,random_forest,"All (+ timing, county history)",40,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,64.393,70.04,-6.2283,0.8406,17.009,0.902,-116.32,99.85,0.54,42,"{""n_estimators"": 300, ""min_samples_leaf"": 5, ""max_features"": 0.5}"
"20260924T224539355880-may-hist_gradient_boosting-All_(plus_timing,_county_history)-site",2026-09-24T22:45:39+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,hist_gradient_boosting,"All (+ timing, county history)",40,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,90.389,95.42,-10.6862,0.9885,6.224,0.902,-106.74,140.87,3.14,42,"{""learning_rate"": 0.05, ""max_iter"": 300}"
"20260924T224540228221-may-catboost-All_(plus_timing,_county_history)-site",2026-09-24T22:45:40+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,catboost,"All (+ timing, county history)",40,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,59.038,64.71,-5.5332,0.8162,20.898,0.902,-116.58,90.48,0.87,42,"{""iterations"": 500, ""learning_rate"": 0.05, ""depth"": 6}"
20260924T224540469081-may-mean-tuned:_Crop_plus_soil-site,2026-09-24T22:45:40+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,mean,tuned: Crop + soil,9,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,58.77,64.575,-5.5914,0.8341,23.233,0.9014,-124.11,88.24,0.0,42,{}
20260924T224540475904-may-mean-tuned:_Crop_plus_soil-plot,2026-09-24T22:45:40+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,mean,tuned: Crop + soil,9,grouped 5-fold by plot,Ames;Lincoln;MOValley;Scottsbluff,fold1;fold2;fold3;fold4;fold5,46.656,54.554,-0.0002,0.4278,1.066,,0.0,0.0,0.0,42,{}
20260924T224540479910-may-mean-tuned:_Crop_plus_soil-field,2026-09-24T22:45:40+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,mean,tuned: Crop + soil,9,grouped 4-fold by field,Ames;Lincoln;MOValley;Scottsbluff,fold1;fold2;fold3;fold4,56.684,62.288,-5.2936,0.8232,27.193,,0.0,0.0,0.0,42,{}
20260924T224541065566-may-ridge-tuned:_Crop_plus_soil-site,2026-09-24T22:45:41+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,ridge,tuned: Crop + soil,9,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,60.362,66.142,-5.5843,0.8296,26.973,0.902,-121.16,113.38,0.02,42,"{""alpha"": 797.6005528377316}"
20260924T224541092638-may-ridge-tuned:_Crop_plus_soil-plot,2026-09-24T22:45:41+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,ridge,tuned: Crop + soil,9,grouped 5-fold by plot,Ames;Lincoln;MOValley;Scottsbluff,fold1;fold2;fold3;fold4;fold5,27.406,33.65,0.6195,0.2513,0.672,,0.0,0.0,0.02,42,"{""alpha"": 797.6005528377316}"
20260924T224541112917-may-ridge-tuned:_Crop_plus_soil-field,2026-09-24T22:45:41+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,ridge,tuned: Crop + soil,9,grouped 4-fold by field,Ames;Lincoln;MOValley;Scottsbluff,fold1;fold2;fold3;fold4,47.177,52.896,-4.076,0.7426,27.753,,0.0,0.0,0.02,42,"{""alpha"": 797.6005528377316}"
20260924T224556782340-may-random_forest-tuned:_Crop_plus_soil-site,2026-09-24T22:45:56+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,random_forest,tuned: Crop + soil,9,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,54.139,60.36,-5.1967,0.8207,27.873,0.902,-131.28,83.07,0.42,42,"{""bootstrap"": true, ""n_estimators"": 250, ""max_depth"": 6, ""min_samples_leaf"": 2, ""min_samples_split"": 7, ""max_features"": 0.7, ""max_samples"": 0.6909687241703741}"
20260924T224557318278-may-random_forest-tuned:_Crop_plus_soil-plot,2026-09-24T22:45:57+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,random_forest,tuned: Crop + soil,9,grouped 5-fold by plot,Ames;Lincoln;MOValley;Scottsbluff,fold1;fold2;fold3;fold4;fold5,19.474,25.018,0.7894,0.1785,0.651,,0.0,0.0,0.53,42,"{""bootstrap"": true, ""n_estimators"": 250, ""max_depth"": 6, ""min_samples_leaf"": 2, ""min_samples_split"": 7, ""max_features"": 0.7, ""max_samples"": 0.6909687241703741}"
20260924T224557732500-may-random_forest-tuned:_Crop_plus_soil-field,2026-09-24T22:45:57+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,random_forest,tuned: Crop + soil,9,grouped 4-fold by field,Ames;Lincoln;MOValley;Scottsbluff,fold1;fold2;fold3;fold4,45.665,51.462,-4.4432,0.7646,32.325,,0.0,0.0,0.41,42,"{""bootstrap"": true, ""n_estimators"": 250, ""max_depth"": 6, ""min_samples_leaf"": 2, ""min_samples_split"": 7, ""max_features"": 0.7, ""max_samples"": 0.6909687241703741}"
20260924T224633608233-may-hist_gradient_boosting-tuned:_Crop_plus_soil-site,2026-09-24T22:46:33+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,hist_gradient_boosting,tuned: Crop + soil,9,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,55.903,62.669,-5.4617,0.8305,27.351,0.9014,-127.96,100.52,1.24,42,"{""learning_rate"": 0.027017506550102245, ""max_iter"": 600, ""max_depth"": 3, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 23, ""l2_regularization"": 8.577684376357942, ""max_features"": 0.8099785912572192}"
20260924T224635151058-may-hist_gradient_boosting-tuned:_Crop_plus_soil-plot,2026-09-24T22:46:35+00:00,3307d14-dirty,shrestha2024,8b8159f6db44,may,05-31,hist_gradient_boosting,tuned: Crop + soil,9,grouped 5-fold by plot,Ames;Lincoln;MOValley;Scottsbluff,fold1;fold2;fold3;fold4;fold5,18.739,24.427,0.799,0.1718,0.79,,0.0,0.0,1.54,42,"{""learning_rate"": 0.027017506550102245, ""max_iter"": 600, ""max_depth"": 3, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 23, ""l2_regularization"": 8.577684376357942, ""max_features"": 0.8099785912572192}"
