run_id,timestamp,git_sha,dataset,dataset_version,cutoff,as_of,model,feature_set,n_features,validation,train_groups,test_groups,mae,rmse,r2,relative_mae,mae_fold_std,interval_coverage,interval_lower,interval_upper,train_seconds,seed,params
"20260924T234759878917-june-ridge-All_(plus_timing,_county_history)-site",2026-09-24T23:47:59+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,june,06-30,ridge,"All (+ timing, county history)",40,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,302.442,306.58,-352.4852,2.4899,344.262,0.9014,-182.25,898.54,0.03,42,"{""alpha"": 1.0}"
"20260924T234800414598-june-random_forest-All_(plus_timing,_county_history)-site",2026-09-24T23:48:00+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,june,06-30,random_forest,"All (+ timing, county history)",40,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,64.39,70.105,-6.2728,0.8896,22.723,0.902,-127.51,104.14,0.53,42,"{""n_estimators"": 300, ""min_samples_leaf"": 5, ""max_features"": 0.5}"
"20260924T234804122615-june-hist_gradient_boosting-All_(plus_timing,_county_history)-site",2026-09-24T23:48:04+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,june,06-30,hist_gradient_boosting,"All (+ timing, county history)",40,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,75.463,81.655,-7.7774,0.9484,26.576,0.902,-128.13,141.51,3.71,42,"{""learning_rate"": 0.05, ""max_iter"": 300}"
"20260924T234805014233-june-catboost-All_(plus_timing,_county_history)-site",2026-09-24T23:48:05+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,june,06-30,catboost,"All (+ timing, county history)",40,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,60.007,65.893,-5.5159,0.8155,18.796,0.902,-117.81,92.32,0.89,42,"{""iterations"": 500, ""learning_rate"": 0.05, ""depth"": 6}"
20260924T234805261355-june-mean-tuned:_Crop_plus_weather_plus_soil-site,2026-09-24T23:48:05+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,june,06-30,mean,tuned: Crop + weather + soil,36,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,58.77,64.575,-5.5914,0.8341,23.233,0.9014,-124.11,88.24,0.0,42,{}
20260924T234805269057-june-mean-tuned:_Crop_plus_weather_plus_soil-plot,2026-09-24T23:48:05+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,june,06-30,mean,tuned: Crop + weather + soil,36,grouped 5-fold by plot,Ames;Lincoln;MOValley;Scottsbluff,fold1;fold2;fold3;fold4;fold5,46.656,54.554,-0.0002,0.4278,1.066,,0.0,0.0,0.0,42,{}
20260924T234805274090-june-mean-tuned:_Crop_plus_weather_plus_soil-field,2026-09-24T23:48:05+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,june,06-30,mean,tuned: Crop + weather + soil,36,grouped 4-fold by field,Ames;Lincoln;MOValley;Scottsbluff,fold1;fold2;fold3;fold4,56.684,62.288,-5.2936,0.8232,27.193,,0.0,0.0,0.0,42,{}
20260924T234806075588-june-ridge-tuned:_Crop_plus_weather_plus_soil-site,2026-09-24T23:48:06+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,june,06-30,ridge,tuned: Crop + weather + soil,36,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,106.986,111.768,-24.9637,1.1312,66.076,0.902,-119.8,217.5,0.02,42,"{""alpha"": 958.7479255847703}"
20260924T234806111928-june-ridge-tuned:_Crop_plus_weather_plus_soil-plot,2026-09-24T23:48:06+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,june,06-30,ridge,tuned: Crop + weather + soil,36,grouped 5-fold by plot,Ames;Lincoln;MOValley;Scottsbluff,fold1;fold2;fold3;fold4;fold5,24.028,30.018,0.6971,0.2203,0.675,,0.0,0.0,0.03,42,"{""alpha"": 958.7479255847703}"
20260924T234806138962-june-ridge-tuned:_Crop_plus_weather_plus_soil-field,2026-09-24T23:48:06+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,june,06-30,ridge,tuned: Crop + weather + soil,36,grouped 4-fold by field,Ames;Lincoln;MOValley;Scottsbluff,fold1;fold2;fold3;fold4,60.193,72.639,-7.7605,0.8229,32.368,,0.0,0.0,0.02,42,"{""alpha"": 958.7479255847703}"
20260924T234821524084-june-random_forest-tuned:_Crop_plus_weather_plus_soil-site,2026-09-24T23:48:21+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,june,06-30,random_forest,tuned: Crop + weather + soil,36,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,62.513,68.246,-6.0107,0.8758,23.363,0.902,-125.87,101.06,0.46,42,"{""bootstrap"": false, ""n_estimators"": 400, ""max_depth"": 8, ""min_samples_leaf"": 1, ""min_samples_split"": 3, ""max_features"": 0.33}"
20260924T234822120037-june-random_forest-tuned:_Crop_plus_weather_plus_soil-plot,2026-09-24T23:48:22+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,june,06-30,random_forest,tuned: Crop + weather + soil,36,grouped 5-fold by plot,Ames;Lincoln;MOValley;Scottsbluff,fold1;fold2;fold3;fold4;fold5,19.389,24.997,0.7895,0.1778,0.864,,0.0,0.0,0.59,42,"{""bootstrap"": false, ""n_estimators"": 400, ""max_depth"": 8, ""min_samples_leaf"": 1, ""min_samples_split"": 3, ""max_features"": 0.33}"
20260924T234822597352-june-random_forest-tuned:_Crop_plus_weather_plus_soil-field,2026-09-24T23:48:22+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,june,06-30,random_forest,tuned: Crop + weather + soil,36,grouped 4-fold by field,Ames;Lincoln;MOValley;Scottsbluff,fold1;fold2;fold3;fold4,45.872,51.308,-4.3087,0.7601,31.472,,0.0,0.0,0.47,42,"{""bootstrap"": false, ""n_estimators"": 400, ""max_depth"": 8, ""min_samples_leaf"": 1, ""min_samples_split"": 3, ""max_features"": 0.33}"
20260924T234904721236-june-hist_gradient_boosting-tuned:_Crop_plus_weather_plus_soil-site,2026-09-24T23:49:04+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,june,06-30,hist_gradient_boosting,tuned: Crop + weather + soil,36,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,58.13,64.161,-5.2911,0.829,24.301,0.902,-123.82,98.9,1.0,42,"{""learning_rate"": 0.17928332856924592, ""max_iter"": 200, ""max_depth"": null, ""max_leaf_nodes"": 11, ""min_samples_leaf"": 7, ""l2_regularization"": 0.00973787897180214, ""max_features"": 0.3582852647512451}"
20260924T234905935883-june-hist_gradient_boosting-tuned:_Crop_plus_weather_plus_soil-plot,2026-09-24T23:49:05+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,june,06-30,hist_gradient_boosting,tuned: Crop + weather + soil,36,grouped 5-fold by plot,Ames;Lincoln;MOValley;Scottsbluff,fold1;fold2;fold3;fold4;fold5,17.275,22.934,0.8228,0.1584,0.685,,0.0,0.0,1.21,42,"{""learning_rate"": 0.17928332856924592, ""max_iter"": 200, ""max_depth"": null, ""max_leaf_nodes"": 11, ""min_samples_leaf"": 7, ""l2_regularization"": 0.00973787897180214, ""max_features"": 0.3582852647512451}"
20260924T234906887096-june-hist_gradient_boosting-tuned:_Crop_plus_weather_plus_soil-field,2026-09-24T23:49:06+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,june,06-30,hist_gradient_boosting,tuned: Crop + weather + soil,36,grouped 4-fold by field,Ames;Lincoln;MOValley;Scottsbluff,fold1;fold2;fold3;fold4,45.645,51.46,-4.1486,0.7423,29.909,,0.0,0.0,0.95,42,"{""learning_rate"": 0.17928332856924592, ""max_iter"": 200, ""max_depth"": null, ""max_leaf_nodes"": 11, ""min_samples_leaf"": 7, ""l2_regularization"": 0.00973787897180214, ""max_features"": 0.3582852647512451}"
20260924T234947666957-june-catboost-tuned:_Crop_plus_weather_plus_soil-site,2026-09-24T23:49:47+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,june,06-30,catboost,tuned: Crop + weather + soil,36,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,49.711,55.791,-4.0983,0.7313,22.925,0.902,-114.76,79.84,1.81,42,"{""iterations"": 800, ""learning_rate"": 0.2442046084491143, ""depth"": 8, ""l2_leaf_reg"": 7.641361869233315, ""min_data_in_leaf"": 42, ""rsm"": 0.36194475143634364}"
20260924T234950006034-june-catboost-tuned:_Crop_plus_weather_plus_soil-plot,2026-09-24T23:49:50+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,june,06-30,catboost,tuned: Crop + weather + soil,36,grouped 5-fold by plot,Ames;Lincoln;MOValley;Scottsbluff,fold1;fold2;fold3;fold4;fold5,20.229,26.151,0.7694,0.1855,0.875,,0.0,0.0,2.33,42,"{""iterations"": 800, ""learning_rate"": 0.2442046084491143, ""depth"": 8, ""l2_leaf_reg"": 7.641361869233315, ""min_data_in_leaf"": 42, ""rsm"": 0.36194475143634364}"
20260924T234951856062-june-catboost-tuned:_Crop_plus_weather_plus_soil-field,2026-09-24T23:49:51+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,june,06-30,catboost,tuned: Crop + weather + soil,36,grouped 4-fold by field,Ames;Lincoln;MOValley;Scottsbluff,fold1;fold2;fold3;fold4,47.947,54.175,-3.9888,0.7197,25.203,,0.0,0.0,1.85,42,"{""iterations"": 800, ""learning_rate"": 0.2442046084491143, ""depth"": 8, ""l2_leaf_reg"": 7.641361869233315, ""min_data_in_leaf"": 42, ""rsm"": 0.36194475143634364}"
20260924T234956766768-july-ridge-Management_only-site,2026-09-24T23:49:56+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,july,07-31,ridge,Management only,3,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,69.224,74.904,-7.0325,0.8971,15.817,0.902,-120.22,107.86,0.02,42,"{""alpha"": 1.0}"
20260924T234957278479-july-random_forest-Management_only-site,2026-09-24T23:49:57+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,july,07-31,random_forest,Management only,3,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,80.325,88.012,-8.9526,0.9794,11.305,0.902,-124.12,143.16,0.51,42,"{""n_estimators"": 300, ""min_samples_leaf"": 5, ""max_features"": 0.5}"
20260924T234959473453-july-hist_gradient_boosting-Management_only-site,2026-09-24T23:49:59+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,july,07-31,hist_gradient_boosting,Management only,3,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,83.219,90.718,-9.7386,1.0286,13.71,0.9014,-139.43,145.01,2.19,42,"{""learning_rate"": 0.05, ""max_iter"": 300}"
20260924T234959968254-july-catboost-Management_only-site,2026-09-24T23:49:59+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,july,07-31,catboost,Management only,3,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,81.439,88.76,-9.183,0.9981,12.816,0.9014,-129.09,143.51,0.49,42,"{""iterations"": 500, ""learning_rate"": 0.05, ""depth"": 6}"
20260924T235000004732-july-ridge-Crop_signals-site,2026-09-24T23:50:00+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,july,07-31,ridge,Crop signals,27,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,139.327,143.342,-26.9545,1.6896,46.923,0.902,-190.18,249.05,0.03,42,"{""alpha"": 1.0}"
20260924T235000763467-july-random_forest-Crop_signals-site,2026-09-24T23:50:00+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,july,07-31,random_forest,Crop signals,27,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,54.965,60.09,-4.6205,0.7632,30.376,0.9014,-110.96,118.89,0.76,42,"{""n_estimators"": 300, ""min_samples_leaf"": 5, ""max_features"": 0.5}"
20260924T235004473904-july-hist_gradient_boosting-Crop_signals-site,2026-09-24T23:50:04+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,july,07-31,hist_gradient_boosting,Crop signals,27,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,46.27,51.674,-3.4532,0.6935,22.732,0.9014,-108.95,67.8,3.71,42,"{""learning_rate"": 0.05, ""max_iter"": 300}"
20260924T235006136418-july-catboost-Crop_signals-site,2026-09-24T23:50:06+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,july,07-31,catboost,Crop signals,27,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,47.944,53.751,-3.666,0.6949,27.988,0.902,-103.32,108.49,1.66,42,"{""iterations"": 500, ""learning_rate"": 0.05, ""depth"": 6}"
20260924T235007044654-july-ridge-Crop_plus_timing-site,2026-09-24T23:50:07+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,july,07-31,ridge,Crop + timing,29,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,308.97,312.368,-282.1238,2.6851,284.283,0.9014,-164.58,777.94,0.03,42,"{""alpha"": 1.0}"
20260924T235007804678-july-random_forest-Crop_plus_timing-site,2026-09-24T23:50:07+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,july,07-31,random_forest,Crop + timing,29,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,62.028,67.072,-4.9555,0.7758,25.154,0.9014,-100.55,125.09,0.76,42,"{""n_estimators"": 300, ""min_samples_leaf"": 5, ""max_features"": 0.5}"
20260924T235011279854-july-hist_gradient_boosting-Crop_plus_timing-site,2026-09-24T23:50:11+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,july,07-31,hist_gradient_boosting,Crop + timing,29,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,55.622,60.756,-4.2282,0.7187,22.681,0.902,-99.25,107.69,3.47,42,"{""learning_rate"": 0.05, ""max_iter"": 300}"
20260924T235012934878-july-catboost-Crop_plus_timing-site,2026-09-24T23:50:12+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,july,07-31,catboost,Crop + timing,29,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,55.42,61.145,-4.0918,0.7179,23.367,0.902,-97.52,114.75,1.65,42,"{""iterations"": 500, ""learning_rate"": 0.05, ""depth"": 6}"
20260924T235013942173-july-ridge-Crop_plus_weather-site,2026-09-24T23:50:13+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,july,07-31,ridge,Crop + weather,56,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,390.355,393.628,-432.6988,4.5063,329.998,0.902,-459.37,906.48,0.03,42,"{""alpha"": 1.0}"
20260924T235014739504-july-random_forest-Crop_plus_weather-site,2026-09-24T23:50:14+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,july,07-31,random_forest,Crop + weather,56,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,73.579,78.549,-7.3214,0.9193,29.762,0.902,-117.42,148.35,0.8,42,"{""n_estimators"": 300, ""min_samples_leaf"": 5, ""max_features"": 0.5}"
20260924T235018514128-july-hist_gradient_boosting-Crop_plus_weather-site,2026-09-24T23:50:18+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,july,07-31,hist_gradient_boosting,Crop + weather,56,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,79.647,84.694,-9.2625,0.9728,33.28,0.9014,-128.25,155.36,3.77,42,"{""learning_rate"": 0.05, ""max_iter"": 300}"
20260924T235020361731-july-catboost-Crop_plus_weather-site,2026-09-24T23:50:20+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,july,07-31,catboost,Crop + weather,56,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,61.558,67.039,-5.3785,0.808,28.399,0.902,-108.79,131.02,1.85,42,"{""iterations"": 500, ""learning_rate"": 0.05, ""depth"": 6}"
20260924T235020879946-july-ridge-Crop_plus_soil-site,2026-09-24T23:50:20+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,july,07-31,ridge,Crop + soil,33,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,128.314,134.875,-32.4166,1.9062,65.838,0.9014,-273.23,154.67,0.03,42,"{""alpha"": 1.0}"
20260924T235021645953-july-random_forest-Crop_plus_soil-site,2026-09-24T23:50:21+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,july,07-31,random_forest,Crop + soil,33,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,56.341,61.603,-4.6347,0.7705,27.396,0.902,-110.82,114.95,0.77,42,"{""n_estimators"": 300, ""min_samples_leaf"": 5, ""max_features"": 0.5}"
20260924T235025074508-july-hist_gradient_boosting-Crop_plus_soil-site,2026-09-24T23:50:25+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,july,07-31,hist_gradient_boosting,Crop + soil,33,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,49.914,56.553,-3.7363,0.6961,19.583,0.902,-103.97,100.76,3.43,42,"{""learning_rate"": 0.05, ""max_iter"": 300}"
20260924T235026767867-july-catboost-Crop_plus_soil-site,2026-09-24T23:50:26+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,july,07-31,catboost,Crop + soil,33,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,48.087,54.352,-3.6275,0.7014,24.223,0.9014,-106.25,92.42,1.69,42,"{""iterations"": 500, ""learning_rate"": 0.05, ""depth"": 6}"
20260924T235027698184-july-ridge-Crop_plus_weather_plus_soil-site,2026-09-24T23:50:27+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,july,07-31,ridge,Crop + weather + soil,64,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,259.316,263.737,-181.1006,3.0169,206.314,0.9014,-322.97,579.13,0.04,42,"{""alpha"": 1.0}"
20260924T235028487735-july-random_forest-Crop_plus_weather_plus_soil-site,2026-09-24T23:50:28+00:00,b890d82-dirty,shrestha2024,7ec6bfeebcbe,july,07-31,random_forest,Crop + weather + soil,64,leave-one-site-out,Ames;Lincoln;MOValley;Scottsbluff,Ames;Lincoln;MOValley;Scottsbluff,70.802,75.863,-6.981,0.8995,33.11,0.9014,-118.41,149.32,0.79,42,"{""n_estimators"": 300, ""min_samples_leaf"": 5, ""max_features"": 0.5}"
