site,season,as_of,horizon,n_seasons,ess,bandwidth,method,categories_available,observed,p_adverse,p_typical,p_favorable,c_adverse,c_typical,c_favorable,rps,rps_clim,brier,brier_clim,hit,hit_clim,crps_precip_mm,crps_clim_precip_mm,crps_gdd,crps_clim_gdd,crps_kdd_29c,crps_clim_kdd_29c,crps_heat_days,crps_clim_heat_days,crps_water_deficit_mm,crps_clim_water_deficit_mm
Crawfordsville,2018,07-01,90,5,3.5160489385063873,1.0,historical_analogs,True,0,0.3819862845997534,0.240268869096315,0.37774484630393157,0.4,0.2,0.4,0.2623160606659989,0.25999999999999995,0.58236125078882,0.56,1.0,0.5,133.94211247546139,92.90680000000003,28.335796632948323,29.237399999999944,7.712943380950918,7.065533610366561,1.158198182539398,0.8,118.6269765494743,77.92138772471205
Crawfordsville,2018,07-01,season,5,3.5160489385063873,1.0,historical_analogs,True,0,0.3819862845997534,0.240268869096315,0.37774484630393157,0.4,0.2,0.4,0.2623160606659989,0.25999999999999995,0.58236125078882,0.56,1.0,0.5,221.14730627429492,182.60560000000004,26.07740188559289,29.35980000000002,6.411879902480038,6.531060318473239,1.290134622648785,0.8399999999999999,211.31752272023817,168.78351321774045
Crawfordsville,2018,07-15,30,5,2.3395224494530127,1.953125,historical_analogs,True,2,0.28765289069700983,0.6169901461616889,0.09535696314130124,0.4,0.2,0.4,0.45056160483163743,0.26000000000000006,1.281800050123897,0.56,0.0,0.5,12.348897224792255,11.6036,8.681506332576756,16.65755999999993,0.40629183345651887,0.3267659214271099,0.636172521063152,0.36000000000000004,14.207084847912142,9.92302985504923
Crawfordsville,2018,07-15,60,5,2.3395224494530127,1.953125,historical_analogs,True,2,0.28765289069700983,0.6169901461616889,0.09535696314130124,0.4,0.2,0.4,0.45056160483163743,0.26000000000000006,1.281800050123897,0.56,0.0,0.5,175.88092958939882,148.716,36.14845939641942,20.655720000000002,2.815624797866299,1.5969372937853872,2.062001575195745,0.9999999999999999,178.49514084782325,144.79183733117398
Crawfordsville,2018,07-15,90,5,2.3395224494530127,1.953125,historical_analogs,True,2,0.28765289069700983,0.6169901461616889,0.09535696314130124,0.4,0.2,0.4,0.45056160483163743,0.26000000000000006,1.281800050123897,0.56,0.0,0.5,283.37811723101083,239.99160000000006,6.368589234927953,22.22784000000003,1.0883470774040198,1.9194225374158558,1.94494725816093,0.6399999999999999,290.18691296064117,236.4782045416033
Crawfordsville,2018,07-15,season,5,2.3395224494530127,1.953125,historical_analogs,True,2,0.28765289069700983,0.6169901461616889,0.09535696314130124,0.4,0.2,0.4,0.45056160483163743,0.26000000000000006,1.281800050123897,0.56,0.0,0.5,286.75386098597545,244.0476,8.573691978305057,23.33412,1.0883470774040198,1.9194225374158558,1.94494725816093,0.6399999999999999,293.99064682803436,241.39400806935657
Crawfordsville,2018,08-01,30,5,2.655791480609115,1.25,historical_analogs,True,2,0.35746162136842385,0.061411232387201226,0.5811271462443749,0.4,0.2,0.4,0.15161663918236185,0.26000000000000006,0.30700461782803856,0.56,1.0,0.5,73.62813497806721,83.28519999999999,26.085373435143154,28.675439999999995,1.6312109443493692,2.0715828830160525,0.740107638063093,0.3599999999999999,67.2696657868282,76.31494769307857
Crawfordsville,2018,08-01,60,5,2.655791480609115,1.25,historical_analogs,True,2,0.35746162136842385,0.061411232387201226,0.5811271462443749,0.4,0.2,0.4,0.15161663918236185,0.26000000000000006,0.30700461782803856,0.56,1.0,0.5,184.60146915305322,161.4328,24.49238382944194,24.22007999999999,5.5406557544373864,6.857390401657043,1.115459614444771,0.52,184.05296316592273,157.18354991810764
Crawfordsville,2018,08-01,90,5,2.655791480609115,1.25,historical_analogs,True,2,0.35746162136842385,0.061411232387201226,0.5811271462443749,0.4,0.2,0.4,0.15161663918236185,0.26000000000000006,0.30700461782803856,0.56,1.0,0.5,236.34816058321664,219.03080000000003,23.651623646391485,18.809640000000044,4.87496493920191,6.932791994409632,1.115459614444771,0.52,239.11886262290213,216.59115409704498
Crawfordsville,2018,08-01,season,5,2.655791480609115,1.25,historical_analogs,True,2,0.35746162136842385,0.061411232387201226,0.5811271462443749,0.4,0.2,0.4,0.15161663918236185,0.26000000000000006,0.30700461782803856,0.56,1.0,0.5,271.639770957212,248.83000000000004,19.338165871220752,22.030920000000023,4.876774205096524,6.944091921420317,1.115459614444771,0.52,275.5944513448255,248.83601380920274
Crawfordsville,2018,08-15,30,5,3.6867245304015364,1.0,historical_analogs,True,2,0.5319161062395809,0.24939569633217928,0.21868819742823983,0.4,0.2,0.4,0.4466914384575051,0.26000000000000006,0.9555810902640227,0.56,0.0,0.5,159.62544744209978,144.924,33.91485994865533,31.25087999999998,1.859202070157119,1.6112954560648212,0.8488042322312312,0.48,165.6178577538986,148.556653250491
Crawfordsville,2018,08-15,60,5,3.6867245304015364,1.0,historical_analogs,True,2,0.5319161062395809,0.24939569633217928,0.21868819742823983,0.4,0.2,0.4,0.4466914384575051,0.26000000000000006,0.9555810902640227,0.56,0.0,0.5,264.4601346014129,236.07399999999998,18.658383240348215,23.931360000000012,1.757178523017636,2.3287992603516114,0.7810530979926645,0.52,274.53897481071846,241.3531684405012
Crawfordsville,2018,08-15,90,5,3.6867245304015364,1.0,historical_analogs,True,2,0.5319161062395809,0.24939569633217928,0.21868819742823983,0.4,0.2,0.4,0.4466914384575051,0.26000000000000006,0.9555810902640227,0.56,0.0,0.5,249.7108523150417,229.27080000000004,73.355073854788,46.52748000000002,1.7479079982737091,2.317499333340927,0.7810530979926645,0.52,263.7129040920323,236.5045248751558
Crawfordsville,2018,08-15,season,5,3.6867245304015364,1.0,historical_analogs,True,2,0.5319161062395809,0.24939569633217928,0.21868819742823983,0.4,0.2,0.4,0.4466914384575051,0.26000000000000006,0.9555810902640227,0.56,0.0,0.5,265.98013460141283,237.59399999999997,19.585778349616525,25.10747999999999,1.757178523017636,2.3287992603516114,0.7810530979926645,0.52,276.3882179824478,243.22587936489515
Crawfordsville,2019,05-01,30,5,3.5299014769778396,1.0,historical_analogs,True,2,0.14572728118359926,0.2990139017864332,0.5552588170299674,0.4,0.2,0.4,0.10951558015537387,0.26000000000000006,0.30844047377229455,0.56,1.0,0.5,120.60616940134476,133.29680000000002,27.115867973744727,49.16519999999994,1.4803928995178457,1.9360887618879223,0.26055604016476175,0.31999999999999995,154.86589310783688,156.34284177085482
Crawfordsville,2019,05-01,60,5,3.5299014769778396,1.0,historical_analogs,True,1,0.38281461863721655,0.06192656433281591,0.5552588170299674,0.4,0.2,0.4,0.22742969306593822,0.15999999999999998,1.3348411568363108,0.9600000000000002,0.0,0.0,42.13900704592828,67.79480000000004,82.56885176931672,94.01652000000004,5.720574575787293,5.223787728985675,0.9429665071869324,0.7599999999999998,86.03141605100113,105.15959197570805
Crawfordsville,2019,05-01,90,5,3.5299014769778396,1.0,historical_analogs,True,1,0.38281461863721655,0.06192656433281591,0.5552588170299674,0.4,0.2,0.4,0.22742969306593822,0.15999999999999998,1.3348411568363108,0.9600000000000002,0.0,0.0,60.5089383047945,74.38919999999999,20.721289476891002,27.060119999999685,2.885671239145236,2.9575991920889573,0.5709327451780126,0.5199999999999998,54.09053308676219,87.96837429806033
Crawfordsville,2019,05-01,season,5,3.5299014769778396,1.0,historical_analogs,True,1,0.38281461863721655,0.06192656433281591,0.5552588170299674,0.4,0.2,0.4,0.22742969306593822,0.15999999999999998,1.3348411568363108,0.9600000000000002,0.0,0.0,47.289990289889715,58.29079999999999,37.619014608341345,34.22052000000002,6.372972088339919,7.070135408723393,0.975241762087323,1.2800000000000002,85.46300440337296,73.47023081337208
Crawfordsville,2019,05-15,30,5,2.1806575599876155,1.25,historical_analogs,True,1,0.6382089854229835,0.04875305402428763,0.3130379605527288,0.4,0.2,0.4,0.2526517369108229,0.15999999999999998,1.4101742260497656,0.9600000000000002,0.0,0.0,155.7351046669438,151.02640000000002,36.94669089486264,18.167039999999986,6.024335864423938,4.010974397948819,1.418567289338236,0.5599999999999998,156.84303553629195,152.8513758288277
Crawfordsville,2019,05-15,60,5,2.1806575599876155,1.25,historical_analogs,True,1,0.17134805137069498,0.04875305402428763,0.7798988946050174,0.4,0.2,0.4,0.3188012202573312,0.15999999999999998,1.5424731927427824,0.9600000000000002,0.0,0.0,18.83897113473224,67.93559999999998,9.681620738678081,13.294079999999973,2.248039998693905,1.9278095324434985,0.8062406064780886,0.72,16.290185489582434,73.84037109091896
Crawfordsville,2019,05-15,90,5,2.1806575599876155,1.25,historical_analogs,True,1,0.049162679901507036,0.17093842549347557,0.7798988946050174,0.4,0.2,0.4,0.30532962745061304,0.15999999999999998,1.2980023492244634,0.9600000000000002,0.0,0.0,16.980254561186022,71.12599999999999,10.520096747657037,14.657400000000166,2.3933586508460287,2.4319222162168765,0.09351920554096727,0.43999999999999995,27.664588530022264,78.92747275604503
Crawfordsville,2019,05-15,season,5,2.1806575599876155,1.25,historical_analogs,True,1,0.049162679901507036,0.17093842549347557,0.7798988946050174,0.4,0.2,0.4,0.30532962745061304,0.15999999999999998,1.2980023492244634,0.9600000000000002,0.0,0.0,36.21091115829681,64.57159999999999,71.74793205035604,54.51408000000001,5.754206314872002,5.970971782106574,0.18442762991334494,1.2,45.31286040957728,76.88016263332375
Crawfordsville,2019,06-01,30,5,2.951487082012752,7.450580596923828,historical_analogs,True,1,0.18231106240481515,0.132032259523649,0.6856566780715359,0.4,0.2,0.4,0.2516812018296331,0.15999999999999998,1.2567304021668884,0.9600000000000002,0.0,0.0,49.07222754970166,20.617199999999997,52.65039186200838,31.112640000000006,3.8985882049046974,2.211738694203428,0.571791712135152,0.5599999999999998,44.04568425753388,21.588113389145512
Crawfordsville,2019,06-01,60,5,2.951487082012752,7.450580596923828,historical_analogs,True,1,0.2707750738958324,0.043568248032631755,0.6856566780715359,0.4,0.2,0.4,0.27172211041369365,0.15999999999999998,1.4582059169987567,0.9600000000000002,0.0,0.0,89.76820687551944,35.99919999999999,11.17027199898282,18.41868000000009,2.7674185593691467,2.51147886907172,0.2585771178000156,0.64,91.48778681773064,39.21444313768106
Crawfordsville,2019,06-01,90,5,2.951487082012752,7.450580596923828,historical_analogs,True,1,0.18231106240481515,0.132032259523649,0.6856566780715359,0.4,0.2,0.4,0.2516812018296331,0.15999999999999998,1.2567304021668884,0.9600000000000002,0.0,0.0,91.32056368827752,47.690400000000004,39.59345021182668,20.12112000000004,5.309642338666809,4.467618225172744,0.19213195610600586,0.52,83.22810763486069,43.38553380417517
Crawfordsville,2019,06-01,season,5,2.951487082012752,7.450580596923828,historical_analogs,True,1,0.18231106240481515,0.132032259523649,0.6856566780715359,0.4,0.2,0.4,0.2516812018296331,0.15999999999999998,1.2567304021668884,0.9600000000000002,0.0,0.0,77.85770351217506,69.54439999999997,57.37056201270836,59.41764000000018,5.543779307063196,5.047014435482542,0.22192451696151638,0.7600000000000002,69.28081947819624,68.6787487710005
Crawfordsville,2019,06-15,30,5,2.092337356275314,2.44140625,historical_analogs,True,0,0.1957085508850549,0.01203783251137089,0.7922536166035741,0.4,0.2,0.4,0.6372752640704307,0.25999999999999995,1.2746954375524333,0.56,0.0,0.5,155.1229199608094,60.6968,4.239401365874697,14.19480000000003,4.762644728632886,3.963330413493087,0.7255703684936228,0.6799999999999999,149.71703574868923,53.366873019927944
Crawfordsville,2019,06-15,60,5,2.092337356275314,2.44140625,historical_analogs,True,1,0.1957085508850549,0.01203783251137089,0.7922536166035741,0.4,0.2,0.4,0.3329838149554856,0.15999999999999998,1.642036874299801,0.9600000000000002,0.0,0.0,159.10937001308002,59.62599999999998,21.81432759808324,32.48820000000009,4.3029641311408495,3.4108260363393783,1.404212232469739,1.04,159.96567230942208,54.47465457036107
Crawfordsville,2019,06-15,90,5,2.092337356275314,2.44140625,historical_analogs,True,1,0.1957085508850549,0.01203783251137089,0.7922536166035741,0.4,0.2,0.4,0.3329838149554856,0.15999999999999998,1.642036874299801,0.9600000000000002,0.0,0.0,170.63013964065914,70.54560000000001,41.325177427852054,24.694199999999988,2.2449973285867797,1.4500465689555315,0.7499204020371264,0.72,162.66059237877715,69.18512675591325
Crawfordsville,2019,06-15,season,5,2.092337356275314,2.44140625,historical_analogs,True,1,0.1957085508850549,0.01203783251137089,0.7922536166035741,0.4,0.2,0.4,0.3329838149554856,0.15999999999999998,1.642036874299801,0.9600000000000002,0.0,0.0,134.56582424784904,73.866,104.46328514375654,70.05708000000024,0.6129423864966593,1.2006856811402566,0.771434111446277,0.76,123.25004136137858,74.73338945036684
Crawfordsville,2019,07-01,30,5,3.4484288486111914,1.0,historical_analogs,True,0,0.3223161425554053,0.14873849021319074,0.5289453672314038,0.4,0.2,0.4,0.36951930607827527,0.25999999999999995,0.7611617506274498,0.56,0.0,0.5,37.98732899120011,17.96119999999999,38.94549191052643,55.63619999999992,5.07098241491249,6.305516125449696,0.39565755730533003,0.4,42.237830853390975,21.188406404530483
Crawfordsville,2019,07-01,60,5,3.4484288486111914,1.0,historical_analogs,True,0,0.3223161425554053,0.14873849021319074,0.5289453672314038,0.4,0.2,0.4,0.36951930607827527,0.25999999999999995,0.7611617506274498,0.56,0.0,0.5,29.02712468705792,28.642000000000003,14.718842672017061,17.418240000000257,2.04799756504294,1.4473491267829903,1.051474509691213,0.6799999999999998,24.633616450058813,23.255112848454957
Crawfordsville,2019,07-01,90,5,3.4484288486111914,1.0,historical_analogs,True,0,0.3223161425554053,0.14873849021319074,0.5289453672314038,0.4,0.2,0.4,0.36951930607827527,0.25999999999999995,0.7611617506274498,0.56,0.0,0.5,37.13807556813961,32.3404,111.17952012871032,83.15964000000002,1.6894026020651776,1.9567343044869605,1.4827336050429403,0.8,38.09106775440124,32.96783063717814
Crawfordsville,2019,07-01,season,5,3.4484288486111914,1.0,historical_analogs,True,0,0.3223161425554053,0.14873849021319074,0.5289453672314038,0.4,0.2,0.4,0.36951930607827527,0.25999999999999995,0.7611617506274498,0.56,0.0,0.5,36.63884558240815,34.62639999999997,109.40110026490885,85.24332,1.6787798074311253,1.9181083673666288,1.5048567435138398,0.8399999999999999,38.93879503851579,37.13738426251747
Crawfordsville,2019,07-15,30,5,3.5679264740075585,1.0,historical_analogs,True,2,0.5371366577679626,0.10835452536727855,0.354508816864759,0.4,0.2,0.4,0.35258732831173534,0.26000000000000006,0.7169153597910388,0.56,0.0,0.5,14.801809558193469,11.6036,11.667519183283789,15.694200000000063,0.5141886026756035,0.3267659214271099,0.31423184856658004,0.36000000000000004,14.399614621956374,10.144865699388898
Crawfordsville,2019,07-15,60,5,3.5679264740075585,1.0,historical_analogs,True,1,0.5371366577679626,0.10835452536727855,0.354508816864759,0.4,0.2,0.4,0.20709614517649427,0.15999999999999998,1.2092239427859999,0.9600000000000002,0.0,0.0,25.896428806334704,27.674400000000006,21.674509075118245,15.825959999999945,6.09112182046589,6.328527470704887,0.4637816028316748,0.52,29.951700747216343,31.06432232073651
Crawfordsville,2019,07-15,90,5,3.5679264740075585,1.0,historical_analogs,True,1,0.5371366577679626,0.10835452536727855,0.354508816864759,0.4,0.2,0.4,0.20709614517649427,0.15999999999999998,1.2092239427859999,0.9600000000000002,0.0,0.0,49.44387770101498,47.62679999999999,64.31804833105,52.0315200000001,5.6861847330628805,6.927689000817685,0.8769286013425754,0.6399999999999999,69.50816540650177,60.884978564939956
Crawfordsville,2019,07-15,season,5,3.5679264740075585,1.0,historical_analogs,True,1,0.5371366577679626,0.10835452536727855,0.354508816864759,0.4,0.2,0.4,0.20709614517649427,0.15999999999999998,1.2092239427859999,0.9600000000000002,0.0,0.0,49.2819230615849,47.54519999999998,66.69437122894465,57.48372,5.6861847330628805,6.927689000817685,0.8769286013425754,0.6399999999999999,69.44957990878076,60.86936189458677
Crawfordsville,2019,08-01,30,5,2.2195213649056145,1.0,historical_analogs,True,1,0.7447106246572333,0.24418187429283525,0.011107501049931525,0.4,0.2,0.4,0.27735864552847034,0.15999999999999998,1.1259783302044324,0.9600000000000002,0.0,0.0,31.309939808185465,11.611599999999996,20.214388098736528,32.19191999999994,8.81702954441666,8.655625975449697,1.139537216883222,0.3599999999999999,45.85714109198433,14.274573894063096
Crawfordsville,2019,08-01,60,5,2.2195213649056145,1.0,historical_analogs,True,1,0.37826567860432947,0.610626820345739,0.011107501049931525,0.4,0.2,0.4,0.07160415009478405,0.15999999999999998,0.2948197732236375,0.9600000000000002,1.0,0.0,36.328221710842925,38.55279999999998,91.03292515066943,30.821039999999954,7.877705742066839,9.062919714605382,1.5165554588827623,0.9999999999999999,56.22773931248934,49.5118816145547
Crawfordsville,2019,08-01,90,5,2.2195213649056145,1.0,historical_analogs,True,1,0.37826567860432947,0.610626820345739,0.011107501049931525,0.4,0.2,0.4,0.07160415009478405,0.15999999999999998,0.2948197732236375,0.9600000000000002,1.0,0.0,32.44206552300241,35.209999999999994,70.28773638281157,21.319559999999825,7.112325864613099,8.566804418390827,1.5165554588827623,0.9999999999999999,53.35811597943243,47.80699307830339
Crawfordsville,2019,08-01,season,5,2.2195213649056145,1.0,historical_analogs,True,1,0.37826567860432947,0.610626820345739,0.011107501049931525,0.4,0.2,0.4,0.07160415009478405,0.15999999999999998,0.2948197732236375,0.9600000000000002,1.0,0.0,48.77890373348728,47.9308,83.8675943088216,32.705639999999924,7.071953206577513,8.532904637358769,1.5165554588827623,0.9999999999999999,71.38043368963451,60.59807221539981
Crawfordsville,2019,08-15,30,5,2.979607790445181,1.0,historical_analogs,True,2,0.514722513909102,0.3267214314612281,0.15855605462966998,0.4,0.2,0.4,0.4864835897626464,0.26000000000000006,1.0797140733013664,0.56,0.0,0.5,11.924694374727267,18.271199999999986,12.786845941247162,10.052640000000036,4.963403772614497,5.740416875473493,0.794817798974717,0.48,13.309370075250587,21.36394286244623
Crawfordsville,2019,08-15,60,5,2.979607790445181,1.0,historical_analogs,True,2,0.514722513909102,0.3267214314612281,0.15855605462966998,0.4,0.2,0.4,0.4864835897626464,0.26000000000000006,1.0797140733013664,0.56,0.0,0.5,54.81436078568722,51.27399999999999,60.054560451311076,30.618720000000003,4.253741109551309,6.020666343647143,1.2426257327653578,0.9999999999999999,75.16829247626463,64.55263454524095
Crawfordsville,2019,08-15,90,5,2.979607790445181,1.0,historical_analogs,True,2,0.514722513909102,0.3267214314612281,0.15855605462966998,0.4,0.2,0.4,0.4864835897626464,0.26000000000000006,1.0797140733013664,0.56,0.0,0.5,20.075625382778043,28.39079999999999,38.12942364196528,40.70844,4.305221314121224,6.054566124679196,1.2426257327653578,0.9999999999999999,45.37210009609625,45.055111549265725
Crawfordsville,2019,08-15,season,5,2.979607790445181,1.0,historical_analogs,True,2,0.514722513909102,0.3267214314612281,0.15855605462966998,0.4,0.2,0.4,0.4864835897626464,0.26000000000000006,1.0797140733013664,0.56,0.0,0.5,54.814360785779826,51.334799999999994,62.38492352055386,33.941879999999976,4.253741109551309,6.020666343647143,1.2426257327653578,0.9999999999999999,74.94884283190537,64.5098270476517
Crawfordsville,2020,05-01,30,5,4.675395451930397,1.0,historical_analogs,True,1,0.4885459155040952,0.21316057319742954,0.29829351129847514,0.4,0.2,0.4,0.16382806521925405,0.15999999999999998,0.9467724140095057,0.9600000000000002,0.0,0.0,16.97662139145978,19.181599999999996,72.55331787065964,55.23048000000004,2.615806269434983,2.1079626931550393,0.3855511379650443,0.31999999999999995,35.44722494463304,30.956086220558916
Crawfordsville,2020,05-01,60,5,4.675395451930397,1.0,historical_analogs,True,2,0.4758049148371493,0.22590157386437545,0.29829351129847514,0.4,0.2,0.4,0.359391156634505,0.26000000000000006,0.769813834343412,0.56,0.0,0.5,79.35447965399645,59.2748,57.11925352908748,45.727560000000004,6.192409740147627,5.116932637730036,1.2275550596021854,1.24,117.54024828813479,88.56565477765807
Crawfordsville,2020,05-01,90,5,4.675395451930397,1.0,historical_analogs,True,2,0.4758049148371493,0.22590157386437545,0.29829351129847514,0.4,0.2,0.4,0.359391156634505,0.26000000000000006,0.769813834343412,0.56,0.0,0.5,197.47821788188946,174.01799999999997,18.438418481435974,16.75692000000005,2.97873137636628,2.957599192088958,1.9182186557618714,1.96,244.27651951640604,213.89731052100785
Crawfordsville,2020,05-01,season,5,4.675395451930397,1.0,historical_analogs,True,2,0.4758049148371493,0.22590157386437545,0.29829351129847514,0.4,0.2,0.4,0.359391156634505,0.26000000000000006,0.769813834343412,0.56,0.0,0.5,135.8188560089186,119.90360000000001,149.57236665761786,148.84740000000028,4.412169248985341,3.6279633492195176,0.9440736220493537,0.7999999999999998,175.9596796510925,151.31760437164098
Crawfordsville,2020,05-15,30,5,3.427269880288625,1.0,historical_analogs,True,2,0.24821050858959925,0.3887414930323027,0.363047998378098,0.4,0.2,0.4,0.23365815447222743,0.26000000000000006,0.6184362573494389,0.56,0.0,0.5,37.2557871186307,40.5784,8.426968864457624,11.557440000000042,1.323321761735197,1.4798381846077344,0.4949412599976317,0.5599999999999998,38.10764694408796,44.09266830371843
Crawfordsville,2020,05-15,60,5,3.427269880288625,1.0,historical_analogs,True,2,0.09893748540604445,0.3887414930323027,0.5123210215616528,0.4,0.2,0.4,0.12380970601457057,0.26000000000000006,0.398739360434125,0.56,1.0,0.5,53.80458432643822,95.2764,20.560947798455775,23.087519999999984,1.6773236073689786,1.9278095324434985,1.5665377656691442,1.2,47.323670025247516,94.33417253718186
Crawfordsville,2020,05-15,90,5,3.427269880288625,1.0,historical_analogs,True,2,0.27056014374872495,0.09571267001770874,0.6337271862335663,0.4,0.2,0.4,0.10367928274485565,0.26000000000000006,0.21651948069163016,0.56,1.0,0.5,130.63183462248037,172.34359999999998,7.663683226845512,14.657400000000166,2.879160061288187,2.668332221143886,2.2683009733630755,1.88,126.09571740856427,172.5536392500004
Crawfordsville,2020,05-15,season,5,3.427269880288625,1.0,historical_analogs,True,2,0.27056014374872495,0.09571267001770874,0.6337271862335663,0.4,0.2,0.4,0.10367928274485565,0.26000000000000006,0.21651948069163016,0.56,1.0,0.5,99.80587520739071,121.91720000000005,104.02986863812745,73.82448000000001,1.6055750311273278,2.528799722602689,0.6804368898507818,0.7199999999999999,88.89834105903596,122.93442251291083
Crawfordsville,2020,06-01,30,5,4.041624141293507,1.0,historical_analogs,True,2,0.46445513879601313,0.11459964336184994,0.420945217842137,0.4,0.2,0.4,0.27551150834695703,0.26000000000000006,0.5641560949525772,0.56,0.0,0.5,73.76884267702285,92.7948,13.958728086762562,16.891200000000033,4.019955518173045,2.815705854532087,0.9613581606271138,0.56,77.8913296978356,94.69064729508699
Crawfordsville,2020,06-01,60,5,4.041624141293507,1.0,historical_analogs,True,2,0.3974954742951946,0.08260366457659377,0.5199008611282117,0.4,0.2,0.4,0.19424891761529722,0.26000000000000006,0.3953212006320768,0.56,1.0,0.5,179.1781856788956,215.35119999999998,40.348508807760176,43.45739999999997,0.8063918204735985,1.1659201127530356,1.5194161669547355,1.1199999999999997,174.60706036272504,212.15560902571346
Crawfordsville,2020,06-01,90,5,4.041624141293507,1.0,historical_analogs,True,2,0.46445513879601313,0.11459964336184994,0.420945217842137,0.4,0.2,0.4,0.27551150834695703,0.26000000000000006,0.5641560949525772,0.56,0.0,0.5,141.05163131141114,157.6728,22.111570064509856,22.726080000000113,2.2034076108361025,2.328126546760913,0.47313455719825903,0.5199999999999998,127.70362091545071,146.43650949204385
Crawfordsville,2020,06-01,season,5,4.041624141293507,1.0,historical_analogs,True,2,0.46445513879601313,0.11459964336184994,0.420945217842137,0.4,0.2,0.4,0.27551150834695703,0.26000000000000006,0.5641560949525772,0.56,0.0,0.5,167.37267900860917,150.65000000000003,58.49510321293505,50.25492,1.2228158419031783,1.261094513444434,0.8114085796881758,0.7600000000000002,163.36514779650682,146.27058584080146
Crawfordsville,2020,06-15,30,5,2.378818333350298,1.25,historical_analogs,True,2,0.10925822688772073,0.5717425873001248,0.3189991858121545,0.4,0.2,0.4,0.2378497345335786,0.26000000000000006,0.8025890551997981,0.56,0.0,0.5,99.26455391124478,126.63439999999999,26.64831101576935,15.305040000000078,1.1737810824040693,1.9292222638328393,0.6548524618849314,0.2,102.57983024880888,128.77131767279877
Crawfordsville,2020,06-15,60,5,2.378818333350298,1.25,historical_analogs,True,2,0.5726804307397719,0.10832038344807365,0.3189991858121545,0.4,0.2,0.4,0.39586249233839965,0.26000000000000006,0.803458290147137,0.56,0.0,0.5,145.80647187147997,157.85800000000003,15.89000844940654,13.177799999999863,2.4636663813234354,2.608223161831061,1.0244395778909685,0.5599999999999998,140.3785022144245,154.02818131222932
Crawfordsville,2020,06-15,90,5,2.378818333350298,1.25,historical_analogs,True,2,0.5726804307397719,0.035256339003626,0.3920632302566021,0.4,0.2,0.4,0.348774995879164,0.26000000000000006,0.6987930011982666,0.56,0.0,0.5,170.54113835449758,166.98239999999998,28.35782090918172,34.12907999999996,4.03738201397571,2.7409692596170405,0.463120006404826,0.72,165.01558760061482,159.67987919340248
Crawfordsville,2020,06-15,season,5,2.378818333350298,1.25,historical_analogs,True,2,0.5726804307397719,0.035256339003626,0.3920632302566021,0.4,0.2,0.4,0.348774995879164,0.26000000000000006,0.6987930011982666,0.56,0.0,0.5,147.68747105390088,113.73479999999998,56.507490465383455,62.28540000000035,0.8144967034043038,1.0322716237003324,0.7583641295344992,0.76,145.67076372039452,107.10149439994552
Crawfordsville,2020,07-01,30,5,2.2401462117667723,2.44140625,historical_analogs,True,2,0.1596093261662309,0.12143929611041784,0.7189513777233512,0.4,0.2,0.4,0.05223173254142033,0.26000000000000006,0.11921096772263448,0.56,1.0,0.5,80.84829985075709,121.35800000000002,34.12978533119376,36.27395999999982,4.463529668120055,3.06397620305055,0.06907880023278001,0.39999999999999997,66.4209715012551,116.25206611242757
Crawfordsville,2020,07-01,60,5,2.2401462117667723,2.44140625,historical_analogs,True,2,0.2289458691535155,0.07757674507708107,0.6934773857694034,0.4,0.2,0.4,0.07318616201860888,0.26000000000000006,0.1523904754139722,0.56,1.0,0.5,52.71907490888193,60.34600000000001,11.223998171770084,11.949120000000033,7.725011135016016,6.462882111884408,2.2167900267245355,1.16,34.42767086227383,50.84788112201103
Crawfordsville,2020,07-01,90,5,2.2401462117667723,2.44140625,historical_analogs,True,2,0.1990160411874989,0.10750657304309766,0.6934773857694034,0.4,0.2,0.4,0.06678174884235169,0.26000000000000006,0.14512116093217428,0.56,1.0,0.5,106.20443809983725,91.96600000000001,121.13504910568426,73.32299999999995,3.8438848443166194,3.2148792081439352,1.9289916679912096,0.7999999999999999,94.90926048289086,86.57274474951821
Crawfordsville,2020,07-01,season,5,2.2401462117667723,2.44140625,historical_analogs,True,2,0.1990160411874989,0.10750657304309766,0.6934773857694034,0.4,0.2,0.4,0.06678174884235169,0.26000000000000006,0.14512116093217428,0.56,1.0,0.5,94.37379377109693,88.27600000000001,153.61311745492713,71.4149999999999,3.1555629633728755,1.9668648946781415,1.9317063648742199,0.8400000000000001,81.08530126730872,80.29365353911707
Crawfordsville,2020,07-15,30,5,2.795084152746083,4.76837158203125,historical_analogs,True,2,0.693132604405365,0.08003393869772098,0.22683345689691387,0.4,0.2,0.4,0.5391096553318702,0.26000000000000006,1.084624742007211,0.56,0.0,0.5,37.404700666261796,23.91559999999999,14.901618455917983,8.760600000000041,0.7155697721809278,0.4488259211287068,0.12225696119988416,0.36000000000000004,38.20803606798135,27.359835491832563
Crawfordsville,2020,07-15,60,5,2.795084152746083,4.76837158203125,historical_analogs,True,2,0.693132604405365,0.1291217260107779,0.17774566958385696,0.4,0.2,0.4,0.5782674955889318,0.26000000000000006,1.1732074113058664,0.56,0.0,0.5,78.64978483324829,55.84559999999999,72.29359683833626,48.81347999999969,1.492820420188778,2.3011010140545514,1.9564820588736247,1.48,74.26335903947356,52.222275317704444
